Date,Price,Open,High,Low,Vol.,Change %
2015/10/18,"1,260.10","1,264.30","1,264.30","1,259.30",8.49M,-0.33%
2015/10/16,"1,264.22","1,239.10","1,264.22","1,239.10",96.16M,2.03%
2015/10/15,"1,239.12","1,228.40","1,243.60","1,228.40",73.88M,0.87%
2015/10/14,"1,228.41","1,232.90","1,232.90","1,222.60",77.97M,-0.36%
2015/10/13,"1,232.85","1,237.70","1,237.80","1,225.20",74.99M,-0.39%
2015/10/12,"1,237.68","1,251.20","1,251.20","1,235.90",50.93M,-0.07%
2015/10/11,"1,238.50","1,251.00","1,251.10","1,237.50",7.52M,-1.02%
2015/10/9,"1,251.20","1,247.50","1,259.10","1,244.90",59.66M,0.30%
2015/10/8,"1,247.51","1,260.20","1,269.30","1,246.70",62.18M,-1.00%
2015/10/7,"1,260.17","1,263.80","1,266.40","1,252.90",60.85M,-0.29%
2015/10/6,"1,263.83","1,265.90","1,282.30","1,263.00",60.72M,-0.16%
2015/10/5,"1,265.87","1,242.80","1,266.70","1,242.80",39.68M,0.23%
2015/10/4,"1,263.00","1,242.90","1,263.00","1,242.90",5.12M,1.62%
2015/10/2,"1,242.84","1,260.20","1,260.20","1,234.10",63.11M,-1.38%
2015/10/1,"1,260.18","1,237.80","1,265.40","1,237.80",77.36M,1.81%
2015/9/30,"1,237.82","1,212.40","1,239.00","1,211.90",138.79M,2.09%
2015/9/29,"1,212.42","1,247.70","1,247.70","1,210.90",83.39M,-2.83%
2015/9/28,"1,247.74","1,231.80","1,252.50","1,228.30",53.07M,1.30%
2015/9/25,"1,231.76","1,233.80","1,245.00","1,229.50",93.85M,-0.17%
2015/9/24,"1,233.81","1,199.70","1,233.90","1,199.70",110.10M,2.84%
2015/9/23,"1,199.75","1,219.20","1,219.20","1,196.20",79.50M,-1.60%
2015/9/22,"1,219.21","1,208.30","1,221.80","1,208.30",76.19M,0.90%
2015/9/21,"1,208.30","1,224.60","1,224.60","1,198.70",71.69M,-1.33%
2015/9/18,"1,224.62","1,221.40","1,228.60","1,209.00",147.64M,0.26%
2015/9/17,"1,221.41","1,208.50","1,231.20","1,208.50",118.82M,1.07%
2015/9/16,"1,208.47","1,207.50","1,219.40","1,206.80",142.58M,0.08%
2015/9/15,"1,207.49","1,224.20","1,226.50","1,204.40",105.37M,-1.37%
2015/9/14,"1,224.21","1,215.60","1,227.70","1,215.60",84.87M,0.70%
2015/9/11,"1,215.64","1,223.00","1,224.40","1,215.20",72.91M,-0.60%
2015/9/10,"1,222.96","1,251.80","1,251.80","1,219.30",77.18M,-2.30%
2015/9/9,"1,251.79","1,239.30","1,251.80","1,239.30",92.59M,1.00%
2015/9/8,"1,239.34","1,222.30","1,239.34","1,222.20",65.69M,1.39%
2015/9/7,"1,222.33","1,210.30","1,222.33","1,204.20",64.92M,1.00%
2015/9/4,"1,210.27","1,208.70","1,216.70","1,188.80",127.40M,0.13%
2015/9/3,"1,208.74","1,223.80","1,238.50","1,207.70",97.91M,-1.23%
2015/9/2,"1,223.82","1,222.60","1,226.60","1,209.70",111.07M,0.10%
2015/9/1,"1,222.56","1,241.50","1,241.50","1,219.80",100.78M,-1.52%
2015/8/31,"1,241.47","1,246.20","1,246.20","1,218.70",272.42M,-0.38%
2015/8/28,"1,246.22","1,250.60","1,261.50","1,234.90",86.40M,-0.35%
2015/8/27,"1,250.57","1,231.90","1,255.10","1,231.90",76.30M,1.52%
2015/8/26,"1,231.88","1,239.60","1,243.70","1,211.80",125.79M,-0.62%
2015/8/25,"1,239.59","1,200.20","1,239.60","1,186.20",177.71M,3.28%
2015/8/24,"1,200.17","1,236.40","1,236.40","1,198.00",128.15M,-2.93%
2015/8/21,"1,236.42","1,260.10","1,260.10","1,223.10",140.60M,-1.88%
2015/8/20,"1,260.15","1,273.50","1,273.50","1,254.80",89.97M,-1.05%
2015/8/19,"1,273.51","1,257.90","1,280.90","1,257.80",73.82M,1.24%
2015/8/18,"1,257.88","1,267.60","1,278.60","1,253.00",77.37M,-0.76%
2015/8/17,"1,267.57","1,269.00","1,281.60","1,267.57",59.36M,-0.12%
2015/8/14,"1,269.04","1,267.00","1,281.20","1,260.20",70.10M,0.16%
2015/8/13,"1,266.95","1,265.10","1,270.00","1,256.50",94.39M,0.15%
2015/8/12,"1,265.09","1,271.80","1,288.40","1,256.60",96.26M,-0.53%
2015/8/11,"1,271.80","1,282.90","1,288.90","1,266.40",72.30M,-0.86%
2015/8/10,"1,282.87","1,279.20","1,282.90","1,271.70",64.85M,0.29%
2015/8/7,"1,279.22","1,295.00","1,295.00","1,276.60",94.26M,-1.22%
2015/8/6,"1,294.98","1,303.00","1,303.00","1,287.20",65.72M,-0.62%
2015/8/5,"1,303.01","1,306.90","1,307.20","1,290.70",97.09M,-0.30%
2015/8/4,"1,306.95","1,300.80","1,314.30","1,291.30",99.28M,0.47%
2015/8/3,"1,300.78","1,305.70","1,318.10","1,295.00",69.67M,-0.38%
2015/7/31,"1,305.73","1,294.90","1,306.80","1,294.80",77.26M,0.84%
2015/7/30,"1,294.88","1,298.00","1,300.60","1,288.30",62.93M,-0.24%
2015/7/29,"1,297.98","1,287.00","1,305.90","1,287.00",77.82M,0.85%
2015/7/28,"1,287.01","1,291.70","1,291.70","1,274.90",76.33M,-0.37%
2015/7/27,"1,291.74","1,257.80","1,291.74","1,255.80",59.82M,2.70%
2015/7/24,"1,257.77","1,264.90","1,277.40","1,251.70",62.08M,-0.56%
2015/7/23,"1,264.90","1,271.60","1,273.90","1,262.20",65.16M,-0.53%
2015/7/22,"1,271.60","1,288.80","1,288.80","1,268.10",84.15M,-1.34%
2015/7/21,"1,288.83","1,283.00","1,291.50","1,278.70",62.95M,0.46%
2015/7/20,"1,282.95","1,284.50","1,287.20","1,275.80",46.65M,-0.12%
2015/7/17,"1,284.50","1,292.90","1,296.90","1,283.90",48.67M,-0.65%
2015/7/16,"1,292.89","1,281.00","1,300.90","1,281.00",86.44M,0.93%
2015/7/15,"1,281.03","1,272.40","1,288.20","1,270.70",86.61M,0.67%
2015/7/14,"1,272.45","1,243.40","1,277.90","1,243.40",83.65M,2.33%
2015/7/13,"1,243.43","1,248.00","1,258.90","1,243.20",61.82M,-0.37%
2015/7/10,"1,248.02","1,250.60","1,258.00","1,248.00",62.47M,-0.21%
2015/7/9,"1,250.59","1,255.50","1,255.50","1,239.60",75.08M,-0.39%
2015/7/8,"1,255.54","1,260.10","1,269.80","1,250.30",74.87M,-0.36%
2015/7/7,"1,260.06","1,239.70","1,267.60","1,239.70",77.11M,1.64%
2015/7/6,"1,239.71","1,249.80","1,249.80","1,229.30",59.08M,-0.81%
2015/7/3,"1,249.78","1,260.50","1,261.00","1,234.70",70.55M,-0.85%
2015/7/2,"1,260.49","1,251.80","1,270.50","1,249.10",90.69M,0.70%
2015/7/1,"1,251.76","1,235.60","1,251.80","1,230.10",91.42M,1.32%
2015/6/30,"1,235.51","1,228.90","1,241.60","1,217.70",144.26M,0.54%
2015/6/29,"1,228.92","1,253.00","1,253.00","1,223.50",99.32M,-1.92%
2015/6/26,"1,252.97","1,279.70","1,279.70","1,235.90",126.07M,-2.09%
2015/6/25,"1,279.74","1,297.50","1,297.50","1,270.10",91.86M,-1.37%
2015/6/24,"1,297.47","1,303.50","1,303.50","1,287.10",93.63M,-0.46%
2015/6/23,"1,303.46","1,291.10","1,304.80","1,290.10",111.38M,0.96%
2015/6/22,"1,291.08","1,266.30","1,296.10","1,266.20",130.16M,1.96%
2015/6/19,"1,266.27","1,234.80","1,276.90","1,234.80",191.61M,2.55%
2015/6/18,"1,234.81","1,256.20","1,256.20","1,222.90",178.74M,-1.70%
2015/6/17,"1,256.18","1,244.60","1,259.30","1,244.60",118.71M,0.93%
2015/6/16,"1,244.60","1,260.40","1,264.70","1,244.60",102.65M,-1.26%
2015/6/15,"1,260.44","1,259.30","1,260.44","1,249.50",91.93M,0.09%
2015/6/12,"1,259.25","1,255.10","1,266.80","1,248.20",91.00M,0.33%
2015/6/11,"1,255.11","1,256.30","1,260.70","1,250.70",67.66M,-0.09%
2015/6/10,"1,256.26","1,249.80","1,256.30","1,239.60",101.34M,0.52%
2015/6/9,"1,249.79","1,251.10","1,265.20","1,241.00",93.93M,-0.10%
2015/6/5,"1,251.06","1,249.10","1,257.60","1,240.40",85.55M,0.16%
2015/6/4,"1,249.12","1,274.50","1,274.90","1,248.00",117.03M,-1.99%
2015/6/3,"1,274.54","1,286.10","1,286.90","1,263.30",102.57M,-0.90%
2015/6/2,"1,286.13","1,312.00","1,313.30","1,286.10",73.51M,-1.97%
2015/6/1,"1,312.00","1,309.40","1,312.40","1,284.80",63.16M,0.20%
2015/5/29,"1,309.40","1,297.00","1,314.20","1,295.80",207.38M,0.95%
2015/5/28,"1,297.05","1,299.70","1,305.20","1,287.40",71.21M,-0.20%
2015/5/27,"1,299.66","1,304.00","1,304.00","1,281.30",94.86M,-0.33%
2015/5/26,"1,303.97","1,289.50","1,304.00","1,289.50",75.70M,1.12%
2015/5/25,"1,289.50","1,291.70","1,297.70","1,289.00",54.66M,-0.17%
2015/5/22,"1,291.66","1,277.20","1,292.70","1,277.20",58.17M,1.13%
2015/5/21,"1,277.21","1,278.00","1,284.50","1,274.40",83.47M,-0.06%
2015/5/20,"1,278.02","1,265.80","1,282.30","1,265.80",61.16M,0.96%
2015/5/19,"1,265.84","1,278.70","1,282.80","1,265.10",72.17M,-1.01%
2015/5/18,"1,278.71","1,286.90","1,293.20","1,278.70",85.59M,-0.64%
2015/5/15,"1,286.93","1,270.80","1,287.00","1,270.80",70.68M,1.27%
2015/5/14,"1,270.77","1,265.50","1,271.20","1,250.20",80.69M,0.41%
2015/5/13,"1,265.54","1,270.00","1,275.40","1,261.20",68.65M,-0.35%
2015/5/12,"1,270.03","1,267.70","1,271.30","1,252.50",79.87M,0.18%
2015/5/11,"1,267.71","1,266.80","1,287.30","1,266.80",53.12M,0.07%
2015/5/8,"1,266.81","1,250.30","1,277.10","1,250.30",64.22M,1.32%
2015/5/7,"1,250.33","1,270.10","1,270.10","1,247.10",112.37M,-1.56%
2015/5/6,"1,270.11","1,299.60","1,299.60","1,267.70",82.48M,-2.27%
2015/5/5,"1,299.57","1,294.40","1,317.90","1,292.60",78.11M,0.40%
2015/5/4,"1,294.38","1,276.30","1,299.80","1,276.30",49.06M,1.42%
2015/5/1,"1,276.29","1,272.30","1,283.80","1,260.30",62.21M,0.32%
2015/4/30,"1,272.26","1,285.20","1,285.20","1,255.70",80.65M,-1.01%
2015/4/29,"1,285.24","1,305.40","1,305.40","1,285.20",54.70M,-1.55%
2015/4/28,"1,305.44","1,310.80","1,313.90","1,300.50",51.34M,-0.41%
2015/4/27,"1,310.84","1,302.60","1,323.00","1,302.40",51.46M,0.63%
2015/4/24,"1,302.62","1,282.20","1,305.30","1,282.20",72.94M,1.60%
2015/4/23,"1,282.16","1,280.50","1,283.60","1,273.90",62.70M,0.13%
2015/4/22,"1,280.52","1,290.50","1,290.50","1,275.00",78.34M,-0.78%
2015/4/21,"1,290.53","1,286.90","1,304.20","1,283.40",67.82M,0.28%
2015/4/20,"1,286.91","1,289.30","1,292.10","1,262.20",56.32M,-0.19%
2015/4/17,"1,289.31","1,314.10","1,314.50","1,279.10",68.79M,-1.89%
2015/4/16,"1,314.10","1,305.10","1,323.40","1,304.90",70.33M,0.69%
2015/4/15,"1,305.09","1,314.10","1,314.90","1,293.20",76.77M,-0.68%
2015/4/14,"1,314.07","1,318.70","1,321.20","1,310.10",58.33M,-0.35%
2015/4/13,"1,318.75","1,321.70","1,333.80","1,318.40",56.30M,-0.22%
2015/4/10,"1,321.68","1,311.60","1,322.10","1,305.80",52.24M,0.77%
2015/4/9,"1,311.60","1,318.90","1,319.30","1,306.90",59.56M,-0.55%
2015/4/8,"1,318.88","1,303.00","1,318.90","1,299.50",64.01M,1.22%
2015/4/7,"1,302.97","1,300.90","1,315.00","1,296.50",72.04M,0.16%
2015/4/2,"1,300.91","1,288.30","1,306.60","1,288.30",77.61M,0.98%
2015/4/1,"1,288.31","1,286.30","1,294.70","1,277.30",87.73M,0.16%
2015/3/31,"1,286.26","1,294.90","1,316.10","1,286.26",131.50M,-0.67%
2015/3/30,"1,294.91","1,309.70","1,309.70","1,289.90",74.66M,-0.21%
2015/3/29,"1,297.70","1,309.50","1,309.50","1,297.70",9.38M,-0.92%
2015/3/27,"1,309.69","1,295.40","1,317.30","1,295.10",66.50M,1.11%
2015/3/26,"1,295.37","1,324.80","1,324.80","1,295.37",116.72M,-2.22%
2015/3/25,"1,324.80","1,334.50","1,347.00","1,322.90",100.35M,-0.72%
2015/3/24,"1,334.47","1,326.60","1,341.00","1,320.80",61.96M,0.60%
2015/3/23,"1,326.56","1,335.50","1,338.20","1,319.60",55.74M,-0.02%
2015/3/22,"1,326.80","1,336.20","1,338.20","1,324.00",6.95M,-0.65%
2015/3/20,"1,335.48","1,324.80","1,335.50","1,311.70",163.55M,0.81%
2015/3/19,"1,324.77","1,283.20","1,324.80","1,283.20",170.43M,3.24%
2015/3/18,"1,283.24","1,291.40","1,292.80","1,268.60",93.69M,-0.63%
2015/3/17,"1,291.40","1,306.10","1,315.20","1,291.40",64.48M,-1.12%
2015/3/16,"1,306.07","1,307.80","1,307.80","1,293.20",48.74M,0.89%
2015/3/15,"1,294.50","1,307.20","1,307.20","1,293.20",7.80M,-1.02%
2015/3/13,"1,307.81","1,316.00","1,318.90","1,302.60",58.72M,-0.62%
2015/3/12,"1,315.96","1,303.40","1,317.90","1,301.80",57.08M,0.96%
2015/3/11,"1,303.40","1,286.40","1,305.10","1,282.00",78.09M,1.32%
2015/3/10,"1,286.44","1,281.80","1,296.70","1,273.50",91.50M,0.37%
2015/3/9,"1,281.76","1,330.90","1,330.90","1,280.00",99.25M,-1.14%
2015/3/8,"1,296.50","1,322.70","1,322.90","1,294.30",18.26M,-2.59%
2015/3/6,"1,330.92","1,325.90","1,333.00","1,315.80",74.41M,0.38%
2015/3/5,"1,325.86","1,329.90","1,329.90","1,308.30",118.31M,-0.30%
2015/3/4,"1,329.89","1,336.30","1,340.00","1,324.50",59.59M,-0.48%
2015/3/3,"1,336.30","1,334.80","1,355.00","1,325.40",107.51M,0.11%
2015/3/2,"1,334.77","1,313.90","1,339.40","1,313.90",85.22M,1.16%
2015/3/1,"1,319.50","1,314.20","1,322.10","1,314.20",7.97M,0.43%
2015/2/27,"1,313.88","1,302.30","1,316.10","1,301.30",80.64M,0.89%
2015/2/26,"1,302.26","1,320.30","1,320.60","1,300.50",94.09M,-1.37%
2015/2/25,"1,320.34","1,306.70","1,325.00","1,303.80",98.20M,1.04%
2015/2/24,"1,306.69","1,315.20","1,327.10","1,302.00",87.65M,-0.64%
2015/2/23,"1,315.16","1,299.50","1,318.80","1,289.60",72.37M,1.28%
2015/2/22,"1,298.60","1,298.80","1,299.40","1,289.60",8.77M,-0.07%
2015/2/20,"1,299.52","1,301.60","1,305.10","1,295.20",75.31M,-0.16%
2015/2/19,"1,301.62","1,317.10","1,319.20","1,296.30",91.72M,-1.18%
2015/2/18,"1,317.11","1,310.00","1,327.90","1,301.60",76.67M,0.54%
2015/2/17,"1,309.98","1,313.60","1,318.90","1,303.20",64.25M,-0.27%
2015/2/16,"1,313.58","1,336.50","1,336.50","1,308.90",77.90M,-0.44%
2015/2/15,"1,319.40","1,333.20","1,335.70","1,318.80",9.00M,-1.28%
2015/2/13,"1,336.55","1,319.20","1,343.70","1,319.20",93.96M,1.32%
2015/2/12,"1,319.17","1,331.40","1,343.30","1,318.50",105.16M,-0.92%
2015/2/11,"1,331.37","1,326.90","1,343.60","1,325.20",93.42M,0.33%
2015/2/10,"1,326.93","1,322.80","1,327.70","1,307.60",85.98M,0.31%
2015/2/9,"1,322.84","1,334.90","1,334.90","1,307.70",82.91M,1.15%
2015/2/8,"1,307.80","1,328.30","1,328.60","1,307.80",11.56M,-2.03%
2015/2/6,"1,334.86","1,343.70","1,344.30","1,331.00",77.87M,-0.66%
2015/2/5,"1,343.71","1,324.10","1,344.50","1,323.40",107.21M,1.48%
2015/2/4,"1,324.10","1,327.80","1,356.00","1,309.00",167.73M,-0.28%
2015/2/3,"1,327.83","1,293.10","1,331.70","1,289.50",129.98M,2.68%
2015/2/2,"1,293.12","1,277.30","1,302.60","1,276.90",74.81M,0.09%
2015/2/1,"1,291.90","1,277.40","1,302.30","1,276.90",10.11M,1.14%
2015/1/30,"1,277.28","1,276.20","1,293.00","1,276.20",104.60M,0.08%
2015/1/29,"1,276.24","1,276.10","1,284.60","1,270.00",77.57M,0.01%
2015/1/28,"1,276.14","1,285.00","1,285.00","1,272.60",75.11M,-0.69%
2015/1/27,"1,284.96","1,270.80","1,285.70","1,267.70",67.22M,0.84%
2015/1/26,"1,274.20","1,270.80","1,274.50","1,267.70",11.48M,0.27%
2015/1/23,"1,270.83","1,230.30","1,270.83","1,230.30",75.45M,3.30%
2015/1/22,"1,230.26","1,236.80","1,237.20","1,227.20",70.21M,-0.53%
2015/1/21,"1,236.80","1,205.70","1,236.80","1,205.60",67.62M,2.58%
2015/1/20,"1,205.67","1,215.10","1,215.10","1,202.90",54.60M,-0.78%
2015/1/19,"1,215.13","1,213.20","1,221.80","1,205.20",66.38M,0.02%
2015/1/18,"1,214.90","1,213.20","1,221.80","1,205.20",9.66M,0.14%
2015/1/16,"1,213.17","1,216.60","1,221.40","1,204.80",73.37M,-0.28%
2015/1/15,"1,216.62","1,222.80","1,226.40","1,216.60",88.84M,-0.50%
2015/1/14,"1,222.78","1,223.70","1,233.40","1,220.60",71.59M,-0.08%
2015/1/13,"1,223.72","1,229.10","1,229.30","1,218.70",52.81M,-0.44%
2015/1/12,"1,229.09","1,237.30","1,237.30","1,222.80",42.47M,-0.25%
2015/1/11,"1,232.20","1,237.30","1,237.30","1,228.00",6.44M,-0.41%
2015/1/9,"1,237.32","1,226.50","1,237.32","1,225.30",60.58M,0.88%
2015/1/8,"1,226.51","1,213.30","1,231.50","1,213.30",65.31M,1.09%
2015/1/7,"1,213.30","1,197.30","1,214.90","1,196.90",67.09M,1.34%
2015/1/6,"1,197.28","1,211.40","1,211.40","1,193.10",66.97M,-1.16%
2015/1/5,"1,211.39","1,200.50","1,212.90","1,193.80",48.18M,0.40%
2015/1/4,"1,206.60","1,200.50","1,212.00","1,193.80",5.99M,0.50%
2015/1/2,"1,200.54","1,186.20","1,200.80","1,186.20",20.14M,0.59%
2015/1/1,"1,193.50","1,186.20","1,200.80","1,186.20",3.17M,0.62%
2014/12/31,"1,186.17","1,212.60","1,213.90","1,184.00",46.82M,-2.18%
2014/12/30,"1,212.63","1,231.60","1,232.50","1,208.30",69.83M,-1.54%
2014/12/29,"1,231.57","1,225.60","1,239.50","1,197.70",71.14M,2.73%
2014/12/28,"1,198.80","1,225.60","1,225.60","1,197.70",9.63M,-2.19%
2014/12/24,"1,225.63","1,214.80","1,226.70","1,210.20",27.95M,0.89%
2014/12/23,"1,214.82","1,230.50","1,242.10","1,214.80",40.90M,-1.27%
2014/12/22,"1,230.46","1,203.90","1,230.50","1,203.90",65.09M,1.26%
2014/12/21,"1,215.20","1,203.90","1,217.30","1,203.90",6.51M,0.94%
2014/12/19,"1,203.91","1,179.90","1,208.80","1,179.90",129.97M,2.03%
2014/12/18,"1,179.93","1,192.10","1,199.30","1,176.10",105.42M,-1.02%
2014/12/17,"1,192.12","1,188.80","1,194.80","1,184.70",66.30M,0.28%
2014/12/16,"1,188.82","1,175.30","1,188.82","1,173.60",63.16M,1.15%
2014/12/15,"1,175.33","1,192.10","1,192.10","1,171.10",61.14M,0.21%
2014/12/14,"1,172.90","1,192.10","1,192.10","1,171.10",10.37M,-1.61%
2014/12/12,"1,192.09","1,176.70","1,193.10","1,174.40",79.65M,1.31%
2014/12/11,"1,176.66","1,174.50","1,179.20","1,160.20",80.87M,0.19%
2014/12/10,"1,174.48","1,164.50","1,175.70","1,150.50",72.23M,0.85%
2014/12/9,"1,164.54","1,178.70","1,183.30","1,163.70",78.32M,-1.20%
2014/12/8,"1,178.74","1,179.30","1,190.50","1,178.40",59.53M,-0.25%
2014/12/7,"1,181.70","1,179.30","1,190.50","1,179.30",6.96M,0.20%
2014/12/5,"1,179.30","1,188.40","1,196.30","1,179.30",61.05M,-0.76%
2014/12/4,"1,188.37","1,187.30","1,198.90","1,184.00",73.68M,0.09%
2014/12/3,"1,187.28","1,180.20","1,190.60","1,177.80",66.06M,0.60%
2014/12/2,"1,180.20","1,154.30","1,183.30","1,154.30",93.43M,2.24%
2014/12/1,"1,154.35","1,152.60","1,161.50","1,151.90",55.18M,-0.22%
2014/11/30,"1,156.90","1,152.60","1,161.50","1,152.50",6.26M,0.37%
2014/11/28,"1,152.58","1,153.10","1,156.50","1,150.20",59.65M,-0.05%
2014/11/27,"1,153.12","1,147.50","1,155.70","1,147.50",82.65M,0.49%
2014/11/26,"1,147.55","1,130.10","1,147.55","1,130.10",77.22M,1.54%
2014/11/25,"1,130.13","1,136.50","1,136.50","1,124.10",93.74M,-0.56%
2014/11/24,"1,136.49","1,130.90","1,141.70","1,130.90",57.85M,-0.33%
2014/11/23,"1,140.20","1,130.90","1,141.70","1,130.90",7.88M,0.82%
2014/11/21,"1,130.92","1,133.80","1,145.40","1,128.90",74.16M,-0.26%
2014/11/20,"1,133.85","1,141.10","1,148.40","1,133.80",67.09M,-0.64%
2014/11/19,"1,141.14","1,145.30","1,149.80","1,136.50",66.15M,-0.36%
2014/11/18,"1,145.28","1,147.60","1,149.20","1,139.20",45.88M,-0.20%
2014/11/17,"1,147.62","1,159.50","1,161.60","1,145.50",54.91M,-1.08%
2014/11/16,"1,160.10","1,159.50","1,161.60","1,157.10",8.16M,0.06%
2014/11/14,"1,159.46","1,158.00","1,163.70","1,157.30",44.55M,0.12%
2014/11/13,"1,158.02","1,164.00","1,164.10","1,153.90",66.41M,-0.51%
2014/11/12,"1,163.96","1,170.90","1,175.20","1,162.20",58.23M,-0.60%
2014/11/11,"1,170.94","1,165.50","1,176.20","1,164.80",89.29M,0.47%
2014/11/10,"1,165.47","1,160.40","1,165.50","1,152.90",61.66M,0.36%
2014/11/9,"1,161.30","1,160.40","1,163.50","1,160.10",4.54M,0.08%
2014/11/7,"1,160.38","1,157.70","1,172.50","1,157.70",79.89M,0.23%
2014/11/6,"1,157.67","1,165.40","1,170.20","1,157.67",72.48M,-0.66%
2014/11/5,"1,165.42","1,162.50","1,165.42","1,156.70",80.07M,0.25%
2014/11/4,"1,162.48","1,159.00","1,163.20","1,158.00",68.29M,0.30%
2014/11/3,"1,158.98","1,153.40","1,162.50","1,152.80",82.97M,-0.19%
2014/11/2,"1,161.20","1,153.40","1,162.50","1,152.80",15.88M,0.67%
2014/10/31,"1,153.43","1,137.30","1,153.80","1,137.30",102.92M,1.42%
2014/10/30,"1,137.29","1,128.10","1,137.30","1,127.10",74.06M,0.82%
2014/10/29,"1,128.07","1,130.60","1,140.20","1,127.40",74.95M,-0.22%
2014/10/28,"1,130.56","1,133.00","1,136.00","1,129.70",75.62M,-0.22%
2014/10/27,"1,133.04","1,114.80","1,133.04","1,114.80",91.32M,0.91%
2014/10/26,"1,122.80","1,114.80","1,126.70","1,114.80",13.15M,0.72%
2014/10/24,"1,114.82","1,113.90","1,119.30","1,112.30",109.00M,0.08%
2014/10/23,"1,113.92","1,108.40","1,118.30","1,107.90",78.58M,0.50%
2014/10/22,"1,108.43","1,097.80","1,112.30","1,097.80",68.49M,0.97%
2014/10/21,"1,097.81","1,090.40","1,102.10","1,090.40",108.07M,0.68%
2014/10/20,"1,090.41","1,088.10","1,100.90","1,088.10",60.13M,-0.52%
2014/10/19,"1,096.10","1,088.10","1,100.00","1,088.10",9.61M,0.73%
2014/10/17,"1,088.14","1,092.70","1,100.40","1,088.10",90.87M,-0.42%
2014/10/16,"1,092.68","1,084.20","1,094.40","1,068.20",133.84M,0.78%
2014/10/15,"1,084.22","1,079.10","1,088.90","1,078.40",87.94M,0.48%
2014/10/14,"1,079.06","1,078.10","1,080.10","1,069.60",110.93M,0.09%
2014/10/13,"1,078.09","1,086.70","1,086.70","1,074.80",98.73M,-0.20%
2014/10/12,"1,080.20","1,086.70","1,086.70","1,079.80",11.47M,-0.59%
2014/10/10,"1,086.66","1,104.80","1,104.80","1,083.10",114.53M,-1.65%
2014/10/9,"1,104.85","1,083.50","1,107.80","1,083.50",89.88M,1.97%
2014/10/8,"1,083.51","1,087.10","1,087.10","1,074.70",64.17M,-0.33%
2014/10/7,"1,087.07","1,084.50","1,089.30","1,066.20",92.87M,0.23%
2014/10/6,"1,084.54","1,086.90","1,089.10","1,084.40",61.02M,-0.07%
2014/10/5,"1,085.30","1,086.90","1,088.40","1,084.40",8.47M,-0.14%
2014/10/3,"1,086.86","1,086.20","1,091.70","1,085.10",60.26M,0.06%
2014/10/2,"1,086.17","1,098.90","1,098.90","1,085.30",81.55M,-1.16%
2014/10/1,"1,098.88","1,080.20","1,099.40","1,070.60",97.37M,1.73%
2014/9/30,"1,080.16","1,083.30","1,086.40","1,076.80",95.07M,-0.29%
2014/9/29,"1,083.29","1,079.20","1,088.00","1,072.10",74.59M,0.38%
2014/9/26,"1,079.24","1,089.80","1,089.80","1,075.80",73.44M,-0.97%
2014/9/25,"1,089.82","1,082.40","1,089.82","1,080.20",79.12M,0.69%
2014/9/24,"1,082.37","1,089.20","1,089.20","1,077.10",76.99M,-0.63%
2014/9/23,"1,089.24","1,091.50","1,092.70","1,084.50",75.49M,-0.20%
2014/9/22,"1,091.46","1,087.90","1,092.30","1,083.80",109.17M,0.33%
2014/9/19,"1,087.85","1,091.20","1,098.20","1,086.10",190.61M,-0.31%
2014/9/18,"1,091.24","1,078.50","1,092.60","1,078.50",147.69M,1.19%
2014/9/17,"1,078.46","1,086.00","1,091.30","1,077.20",129.49M,-0.70%
2014/9/16,"1,086.03","1,088.10","1,091.50","1,081.80",139.71M,-0.45%
2014/9/15,"1,090.99","1,117.60","1,117.60","1,090.99",112.82M,-2.38%
2014/9/12,"1,117.55","1,117.40","1,117.60","1,106.20",89.65M,0.02%
2014/9/11,"1,117.37","1,125.80","1,129.10","1,116.10",82.21M,-0.75%
2014/9/10,"1,125.78","1,146.20","1,146.20","1,125.20",101.58M,-1.78%
2014/9/9,"1,146.15","1,131.50","1,146.70","1,131.50",106.69M,1.29%
2014/9/8,"1,131.54","1,142.10","1,147.50","1,131.50",65.46M,-0.92%
2014/9/5,"1,142.05","1,150.70","1,155.80","1,141.50",66.50M,-0.75%
2014/9/4,"1,150.67","1,161.60","1,161.80","1,148.50",73.80M,-0.94%
2014/9/3,"1,161.62","1,155.20","1,164.70","1,154.60",84.67M,0.55%
2014/9/2,"1,155.23","1,151.00","1,155.23","1,150.00",74.88M,0.37%
2014/9/1,"1,150.96","1,141.60","1,157.60","1,141.60",83.16M,0.82%
2014/8/29,"1,141.57","1,138.70","1,145.70","1,138.10",188.86M,0.25%
2014/8/28,"1,138.72","1,148.10","1,148.10","1,136.10",63.19M,-0.82%
2014/8/27,"1,148.09","1,142.40","1,148.90","1,136.80",88.87M,0.50%
2014/8/26,"1,142.37","1,155.10","1,155.20","1,140.20",109.09M,-1.10%
2014/8/25,"1,155.10","1,155.60","1,156.00","1,146.90",79.99M,-0.04%
2014/8/22,"1,155.59","1,155.40","1,158.90","1,148.30",79.46M,0.02%
2014/8/21,"1,155.36","1,146.30","1,158.50","1,144.20",152.72M,0.79%
2014/8/20,"1,146.31","1,144.90","1,147.10","1,139.80",63.35M,0.13%
2014/8/19,"1,144.87","1,135.00","1,147.40","1,134.90",85.79M,0.87%
2014/8/18,"1,134.95","1,130.40","1,136.50","1,130.40",61.66M,0.40%
